# GoLean native-frontend full-corpus differential baseline
# recorded: 2026-08-19 (bug-fix arc slice 2, step 1 — THE BUG-057 EDGE
#   ENUMERATION, red/green recorded BEFORE any fix)
#   commit: this commit (on 740f09f8, the BUG-058 fix)
#   re-pin reason: 46 NEW ids and NOTHING ELSE. The new package
#   Corpus/coverage/exec/spec-examples-decl/var-comma-ok-matrix walks
#   the full BUG-057 matrix — three comma-ok sources (receive, map
#   index, type assertion) x untyped/typed declaration x blank in the
#   value position / blank in the ok position / neither x
#   function-local / package-level — plus the positions the
#   declaration can occupy (function literal, grouped multi-spec
#   declaration, goto-restructured body, interface-valued map), the
#   shadow-capture shape, the three interface-TYPED forms, and the
#   adjacent tuple-call declaration. These are the DEFECTIVE emitter's
#   colours: the fix commit's flips are a prediction this record lets
#   the next run confirm, not a story told afterwards.
#   Every new row observes a TRUE ok (a false ok cannot distinguish
#   delivery from drop) and returns value and ok as SEPARATE
#   observables (closing F-10, where `x && ok` collapsed the two
#   deliveries into one bit).
#   Breakdown of the 46:
#     22 PASS — the 18 pkg-* rows (package-level is correct for every
#        source, typedness and blank position; the $pkginit path
#        fabricates one AssignStmt per multi-value spec and runs
#        emitAssign) and the 4 local *-blank-ok rows, which observe the
#        VALUE half only and were never wrong.
#     11 FAIL/differential — the silent drop: recv-untyped,
#        recv-untyped-blank-value, recv-typed, recv-typed-blank-value,
#        index-untyped, index-untyped-blank-value, index-typed,
#        index-typed-blank-value, func-literal, grouped-spec,
#        after-goto. All 11 join BUG-057's Cases: list in this commit.
#     13 FAIL/frontend-export — fail-closed, NOT wrong answers: the six
#        local type-assertion rows ("type assert form outside a
#        2-target assignment"), {recv,index,assert}-typed-iface and
#        iface-value ("implicit interface conversion in multi-value
#        assignment"), shadow-capture and tuple-call-{untyped,typed}
#        ("type *types.Tuple").
#   ZERO drift on the 2103 pre-existing rows — no PASS<->FAIL flip, no
#   stage change, no dropped id.
#   Full run: 2149 cases (1992 PASS / 157 FAIL), native frontend.
#
result	id	stage
PASS	spec-examples-decl/method-sets-defined-types/interface-method-set	-
PASS	spec-examples-decl/method-sets-defined-types/promotion	-
PASS	spec-examples-decl/method-values-binding/binding	-
PASS	spec-examples-decl/method-values-binding/interface	-
PASS	spec-examples-decl/method-values-receiver-copy	-
PASS	spec-examples-decl/multi-value-call-chain	-
PASS	spec-examples-decl/pkg-init-deps	-
PASS	spec-examples-decl/pkg-init-together	-
PASS	spec-examples-decl/point-methods/length	-
PASS	spec-examples-decl/point-methods/scale	-
PASS	spec-examples-decl/receive-comma-ok/forms	-
FAIL	spec-examples-decl/receive-comma-ok/typed-form	differential
FAIL	spec-examples-decl/receive-comma-ok/untyped-form-live	differential
PASS	spec-examples-decl/recover-protect/clean	-
PASS	spec-examples-decl/recover-protect/panics	-
PASS	spec-examples-decl/return-forms	-
PASS	spec-examples-decl/select-forms/block-forever	-
PASS	spec-examples-decl/select-forms/default	-
PASS	spec-examples-decl/select-forms/ready	-
PASS	spec-examples-decl/selectors-embedding-depth/fields	-
PASS	spec-examples-decl/selectors-embedding-depth/methods	-
PASS	spec-examples-decl/slice-aliasing	-
PASS	spec-examples-decl/slice-map-sharing/map	-
PASS	spec-examples-decl/slice-map-sharing/slice	-
FAIL	spec-examples-decl/slice-to-array/nil-to-longer-ptr	lean-observation
FAIL	spec-examples-decl/slice-to-array/ok-forms	lean-observation
FAIL	spec-examples-decl/slice-to-array/short-array	lean-observation
FAIL	spec-examples-decl/slice-to-array/short-array-ptr	lean-observation
PASS	spec-examples-decl/string-from-bytes	-
PASS	spec-examples-decl/string-from-int	-
FAIL	spec-examples-decl/string-from-runes	lean-observation
FAIL	spec-examples-decl/struct-tag-conversion	frontend-export
FAIL	spec-examples-decl/timezone-stringer	frontend-export
FAIL	spec-examples-decl/type-definitions-distinct	frontend-export
PASS	spec-examples-decl/type-identity	-
PASS	spec-examples-decl/typed-nil-interface	-
PASS	spec-examples-decl/typeparam-parse-ambiguity/arrays	-
PASS	spec-examples-decl/typeparam-parse-ambiguity/conversion-form	-
PASS	spec-examples-decl/typeparam-parse-ambiguity/forced-generic	-
PASS	spec-examples-decl/underlying-conversions	-
PASS	spec-examples-decl/untyped-bool-comparison	-
FAIL	spec-examples-decl/var-comma-ok-matrix/after-goto	differential
FAIL	spec-examples-decl/var-comma-ok-matrix/assert-typed	frontend-export
FAIL	spec-examples-decl/var-comma-ok-matrix/assert-typed-blank-ok	frontend-export
FAIL	spec-examples-decl/var-comma-ok-matrix/assert-typed-blank-value	frontend-export
FAIL	spec-examples-decl/var-comma-ok-matrix/assert-typed-iface	frontend-export
FAIL	spec-examples-decl/var-comma-ok-matrix/assert-untyped	frontend-export
FAIL	spec-examples-decl/var-comma-ok-matrix/assert-untyped-blank-ok	frontend-export
FAIL	spec-examples-decl/var-comma-ok-matrix/assert-untyped-blank-value	frontend-export
FAIL	spec-examples-decl/var-comma-ok-matrix/func-literal	differential
FAIL	spec-examples-decl/var-comma-ok-matrix/grouped-spec	differential
FAIL	spec-examples-decl/var-comma-ok-matrix/iface-value	frontend-export
FAIL	spec-examples-decl/var-comma-ok-matrix/index-typed	differential
PASS	spec-examples-decl/var-comma-ok-matrix/index-typed-blank-ok	-
FAIL	spec-examples-decl/var-comma-ok-matrix/index-typed-blank-value	differential
FAIL	spec-examples-decl/var-comma-ok-matrix/index-typed-iface	frontend-export
FAIL	spec-examples-decl/var-comma-ok-matrix/index-untyped	differential
PASS	spec-examples-decl/var-comma-ok-matrix/index-untyped-blank-ok	-
FAIL	spec-examples-decl/var-comma-ok-matrix/index-untyped-blank-value	differential
PASS	spec-examples-decl/var-comma-ok-matrix/pkg-assert-typed	-
PASS	spec-examples-decl/var-comma-ok-matrix/pkg-assert-typed-blank-ok	-
PASS	spec-examples-decl/var-comma-ok-matrix/pkg-assert-typed-blank-value	-
PASS	spec-examples-decl/var-comma-ok-matrix/pkg-assert-untyped	-
PASS	spec-examples-decl/var-comma-ok-matrix/pkg-assert-untyped-blank-ok	-
PASS	spec-examples-decl/var-comma-ok-matrix/pkg-assert-untyped-blank-value	-
PASS	spec-examples-decl/var-comma-ok-matrix/pkg-index-typed	-
PASS	spec-examples-decl/var-comma-ok-matrix/pkg-index-typed-blank-ok	-
PASS	spec-examples-decl/var-comma-ok-matrix/pkg-index-typed-blank-value	-
PASS	spec-examples-decl/var-comma-ok-matrix/pkg-index-untyped	-
PASS	spec-examples-decl/var-comma-ok-matrix/pkg-index-untyped-blank-ok	-
PASS	spec-examples-decl/var-comma-ok-matrix/pkg-index-untyped-blank-value	-
PASS	spec-examples-decl/var-comma-ok-matrix/pkg-recv-typed	-
PASS	spec-examples-decl/var-comma-ok-matrix/pkg-recv-typed-blank-ok	-
PASS	spec-examples-decl/var-comma-ok-matrix/pkg-recv-typed-blank-value	-
PASS	spec-examples-decl/var-comma-ok-matrix/pkg-recv-untyped	-
PASS	spec-examples-decl/var-comma-ok-matrix/pkg-recv-untyped-blank-ok	-
PASS	spec-examples-decl/var-comma-ok-matrix/pkg-recv-untyped-blank-value	-
FAIL	spec-examples-decl/var-comma-ok-matrix/recv-typed	differential
PASS	spec-examples-decl/var-comma-ok-matrix/recv-typed-blank-ok	-
FAIL	spec-examples-decl/var-comma-ok-matrix/recv-typed-blank-value	differential
FAIL	spec-examples-decl/var-comma-ok-matrix/recv-typed-iface	frontend-export
FAIL	spec-examples-decl/var-comma-ok-matrix/recv-untyped	differential
PASS	spec-examples-decl/var-comma-ok-matrix/recv-untyped-blank-ok	-
FAIL	spec-examples-decl/var-comma-ok-matrix/recv-untyped-blank-value	differential
FAIL	spec-examples-decl/var-comma-ok-matrix/shadow-capture	frontend-export
FAIL	spec-examples-decl/var-comma-ok-matrix/tuple-call-typed	frontend-export
FAIL	spec-examples-decl/var-comma-ok-matrix/tuple-call-untyped	frontend-export
PASS	spec-examples-decl/var-decl-forms	-
FAIL	spec-examples-decl/var-decl-forms/found-present	differential
PASS	spec-examples-decl/variadic-greeting-nil/nil	-
PASS	spec-examples-decl/variadic-greeting-nil/three	-
PASS	spec-examples-decl/weekday-iota	-
PASS	spec-examples-decl/zero-value	-
PASS	spec-examples-lexical/channel-direction-forms	-
PASS	spec-examples-lexical/for-clause-loopvar	-
PASS	spec-examples-lexical/goto-label/goto-not-taken	-
PASS	spec-examples-lexical/goto-label/goto-taken	-
PASS	spec-examples-lexical/identifiers	-
FAIL	spec-examples-lexical/imaginary-literals	frontend-export
PASS	spec-examples-lexical/index-expression-form	-
PASS	spec-examples-lexical/integer-division-overflow	-
PASS	spec-examples-lexical/map-type-make	-
FAIL	spec-examples-lexical/method-expressions/derived-pointer-receiver-expr	frontend-export
FAIL	spec-examples-lexical/method-expressions/pointer-receiver-expr	frontend-export
FAIL	spec-examples-lexical/method-expressions/value-receiver-expr	frontend-export
PASS	spec-examples-lexical/method-values/pointer-receiver-method-value	-
PASS	spec-examples-lexical/method-values/value-receiver-method-value	-
PASS	spec-examples-lexical/panic-values/panic-error	-
PASS	spec-examples-lexical/panic-values/panic-int	-
PASS	spec-examples-lexical/panic-values/panic-string	-
PASS	spec-examples-lexical/pointer-type-forms	-
FAIL	spec-examples-lexical/qualified-identifier	frontend-export
PASS	spec-examples-lexical/selectors-depth	-
PASS	spec-examples-lexical/slice-expression-defaults	-
PASS	spec-examples-lexical/string-literal-forms	-
PASS	spec-examples-lexical/string-to-bytes	-
FAIL	spec-examples-lexical/string-to-runes	lean-observation
PASS	spec-examples-lexical/type-assertion-form	-
PASS	spec-examples-stmt/assign-forms	-
PASS	spec-examples-stmt/break-label/item-found	-
PASS	spec-examples-stmt/break-label/nil-error	-
PASS	spec-examples-stmt/break-label/no-hit	-
PASS	spec-examples-stmt/complit-array-lengths	-
PASS	spec-examples-stmt/complit-empty-slice-vs-new	-
PASS	spec-examples-stmt/complit-keyed-examples	-
PASS	spec-examples-stmt/complit-paren-ambiguity/match	-
PASS	spec-examples-stmt/complit-paren-ambiguity/no-match	-
PASS	spec-examples-stmt/complit-slice-is-array	-
PASS	spec-examples-stmt/complit-struct-zero	-
PASS	spec-examples-stmt/continue-label	-
PASS	spec-examples-stmt/eval-order-calls/traced-recv	-
PASS	spec-examples-stmt/eval-order-calls/verbatim	-
PASS	spec-examples-stmt/expr-switch-forms/first-match-f1	-
PASS	spec-examples-stmt/expr-switch-forms/first-match-f2	-
PASS	spec-examples-stmt/expr-switch-forms/first-match-f3	-
PASS	spec-examples-stmt/expr-switch-forms/first-match-none	-
PASS	spec-examples-stmt/expr-switch-forms/no-expr-negative	-
PASS	spec-examples-stmt/expr-switch-forms/no-expr-positive	-
PASS	spec-examples-stmt/expr-switch-forms/tag-default	-
PASS	spec-examples-stmt/expr-switch-forms/tag-first-list	-
PASS	spec-examples-stmt/expr-switch-forms/tag-negative	-
PASS	spec-examples-stmt/expr-switch-forms/tag-second-list	-
PASS	spec-examples-stmt/fma-forced-rounding/conv-add	-
PASS	spec-examples-stmt/fma-forced-rounding/forms-agree	-
PASS	spec-examples-stmt/fma-forced-rounding/plus-assign	-
PASS	spec-examples-stmt/fma-forced-rounding/temp-conv	-
PASS	spec-examples-stmt/for-clause	-
PASS	spec-examples-stmt/for-condition/boundary	-
PASS	spec-examples-stmt/for-condition/doubles	-
PASS	spec-examples-stmt/for-condition/zero-iter	-
PASS	spec-examples-stmt/for-forms-equiv/cond-pair	-
PASS	spec-examples-stmt/for-forms-equiv/infinite-pair	-
PASS	spec-examples-stmt/go-statements/func-literal	-
PASS	spec-examples-stmt/go-statements/named-call	-
PASS	spec-examples-stmt/go-statements/params-at-go	-
PASS	spec-examples-stmt/if-init-else-chain/boundary-y	-
PASS	spec-examples-stmt/if-init-else-chain/boundary-z	-
PASS	spec-examples-stmt/if-init-else-chain/else-branch	-
PASS	spec-examples-stmt/if-init-else-chain/first-branch	-
PASS	spec-examples-stmt/if-init-else-chain/second-branch	-
PASS	spec-examples-stmt/if-init-hoist-order/comma-ok-method-short-circuit	-
PASS	spec-examples-stmt/if-init-hoist-order/comma-ok-short-circuit	-
PASS	spec-examples-stmt/if-init-hoist-order/cond-call-after-init	-
PASS	spec-examples-stmt/if-init-hoist-order/cond-hoist-reads-init	-
PASS	spec-examples-stmt/if-init-hoist-order/cond-panic-after-init	-
PASS	spec-examples-stmt/if-init-hoist-order/else-if-chain	-
PASS	spec-examples-stmt/if-init-hoist-order/func-literal	-
PASS	spec-examples-stmt/if-init-hoist-order/init-panic-first	-
PASS	spec-examples-stmt/if-init-hoist-order/nested	-
PASS	spec-examples-stmt/if-simple/above	-
PASS	spec-examples-stmt/if-simple/at	-
PASS	spec-examples-stmt/if-simple/below	-
PASS	spec-examples-stmt/init-hoist-relatives/for-init-cond	-
PASS	spec-examples-stmt/init-hoist-relatives/for-init-cond-reads-init	-
PASS	spec-examples-stmt/init-hoist-relatives/switch-init-tag	-
PASS	spec-examples-stmt/init-hoist-relatives/switch-init-tag-reads-init	-
PASS	spec-examples-stmt/init-hoist-relatives/type-switch-init	-
PASS	spec-examples-stmt/init-hoist-relatives/type-switch-init-reads-init	-
FAIL	spec-examples-stmt/method-expr-five-forms	frontend-export
PASS	spec-examples-stmt/method-value-two-forms/saved-receiver	-
PASS	spec-examples-stmt/method-value-two-forms/two-forms	-
FAIL	spec-examples-stmt/min-max-float-specials/infinities	lean-observation
FAIL	spec-examples-stmt/min-max-float-specials/nan	lean-observation
FAIL	spec-examples-stmt/min-max-float-specials/signed-zero	lean-observation
PASS	spec-examples-stmt/min-max-strings/assoc	-
PASS	spec-examples-stmt/min-max-strings/pairs	-
PASS	spec-examples-stmt/operator-precedence/add-sub	-
PASS	spec-examples-stmt/operator-precedence/cmp-call	-
FAIL	spec-examples-stmt/operator-precedence/mixed-chan	frontend-export
PASS	spec-examples-stmt/operator-precedence/mul-index	-
PASS	spec-examples-stmt/operator-precedence/not-shift	-
PASS	spec-examples-stmt/operator-precedence/or-calls	-
PASS	spec-examples-stmt/operator-precedence/unary-plus	-
PASS	spec-examples-stmt/prime-sieve/eight	-
PASS	spec-examples-stmt/prime-sieve/five	-
PASS	spec-examples-stmt/receive-forms	-
PASS	spec-examples-stmt/representability/complex-to-real	-
PASS	spec-examples-stmt/representability/float-rounding	-
PASS	spec-examples-stmt/representability/ints-strings	-
PASS	spec-examples-stmt/representability/neg-tiny-unsigned-zero	-
PASS	spec-examples-stmt/short-var-decl	-
PASS	spec-examples-stmt/slice-full	-
PASS	spec-examples-stmt/slice-simple	-
PASS	spec-examples-stmt/string-concat	-
FAIL	spec-examples-stmt/struct-tags	frontend-export
PASS	spec-examples-stmt/type-switch-equiv-if/agree-bool	-
PASS	spec-examples-stmt/type-switch-equiv-if/agree-default	-
PASS	spec-examples-stmt/type-switch-equiv-if/agree-float64	-
PASS	spec-examples-stmt/type-switch-equiv-if/agree-func	-
PASS	spec-examples-stmt/type-switch-equiv-if/agree-int	-
PASS	spec-examples-stmt/type-switch-equiv-if/agree-nil	-
PASS	spec-examples-stmt/type-switch-equiv-if/agree-string	-
PASS	spec-examples-stmt/type-switch-equiv-if/if-chain-bool	-
PASS	spec-examples-stmt/type-switch-equiv-if/if-chain-default	-
PASS	spec-examples-stmt/type-switch-equiv-if/if-chain-float64	-
PASS	spec-examples-stmt/type-switch-equiv-if/if-chain-func	-
PASS	spec-examples-stmt/type-switch-equiv-if/if-chain-int	-
PASS	spec-examples-stmt/type-switch-equiv-if/if-chain-nil	-
PASS	spec-examples-stmt/type-switch-equiv-if/if-chain-string	-
PASS	spec-examples-stmt/type-switch/bool-in-list	-
PASS	spec-examples-stmt/type-switch/default-case	-
PASS	spec-examples-stmt/type-switch/float64-case	-
PASS	spec-examples-stmt/type-switch/func-case	-
PASS	spec-examples-stmt/type-switch/int-case	-
PASS	spec-examples-stmt/type-switch/nil-case	-
PASS	spec-examples-stmt/type-switch/string-in-list	-
FAIL	spec-examples-stmt/type-unify-struct-array	frontend-export
PASS	spec-examples-stmt/variadic-slice-passthrough	-
PASS	strings/byte-conversion-cap	-
PASS	strings/byte-slice-to-string-copy	-
PASS	strings/concat-eval-order	-
PASS	strings/defined-copy-invalid-utf8	-
FAIL	strings/defined-slice-string-conversion	lean-observation
PASS	strings/fields-conformance/all-space	-
PASS	strings/fields-conformance/consec-mixed	-
PASS	strings/fields-conformance/empty	-
PASS	strings/fields-conformance/invalid-utf8	-
PASS	strings/fields-conformance/lead-trail	-
PASS	strings/fields-conformance/single	-
PASS	strings/fields-conformance/unicode-non-space	-
PASS	strings/fields-conformance/unicode-space	-
PASS	strings/index-eval-order	-
PASS	strings/literal-edge/interpreted-nul-byte	-
PASS	strings/literal-edge/interpreted-octal-hex-escapes	-
PASS	strings/literal-edge/interpreted-simple-escapes	-
PASS	strings/literal-edge/interpreted-unicode-escape-bytes	-
PASS	strings/literal-edge/raw-empty-literal	-
PASS	strings/literal-edge/raw-multiline-literal	-
PASS	strings/literal-edge/raw-quotes-and-backslashes	-
FAIL	strings/nil-slice-string-conversion	lean-observation
PASS	strings/no-normalization	-
PASS	strings/range-byte-offsets	-
PASS	strings/range-combining-mark	-
PASS	strings/range-invalid-utf8	-
PASS	strings/raw-string-literal	-
FAIL	strings/rune-invalid-values	lean-observation
PASS	strings/rune-literal-values	-
FAIL	strings/rune-slice-conversion	lean-observation
FAIL	strings/rune-slice-to-string-copy	lean-observation
FAIL	strings/rune-string-conversion	lean-observation
PASS	strings/slice-eval-order	-
PASS	strings/string-basic	-
PASS	strings/string-byte-conversion	-
PASS	strings/string-byte-len	-
PASS	strings/string-byte-order-compare	-
PASS	strings/string-call	-
PASS	strings/string-compare	-
PASS	strings/string-escape-bytes	-
PASS	strings/string-index	-
PASS	strings/string-index-bounds	-
PASS	strings/string-index-panic-eval-order	-
PASS	strings/string-int-rune	-
PASS	strings/string-pointer	-
PASS	strings/string-slice	-
PASS	strings/string-slice-bounds	-
PASS	strings/string-slice-low-high-panic	-
PASS	strings/string-slice-panic-eval-order	-
FAIL	strings/string-to-rune-copy	lean-observation
PASS	structs/anonymous-field	-
PASS	structs/blank-field	-
PASS	structs/comparable	-
PASS	structs/copy-value	-
PASS	structs/empty-struct-literal-at-named-type/compare	-
PASS	structs/empty-struct-literal-at-named-type/map-store	-
PASS	structs/empty-struct-literal-at-named-type/param	-
PASS	structs/empty-struct-literal-at-named-type/return	-
PASS	structs/empty-struct-literal-at-named-type/reverse	-
PASS	structs/empty-struct-literal-at-named-type/var-init	-
PASS	structs/empty-struct-literal-left-operand/eq	-
PASS	structs/empty-struct-literal-left-operand/neq	-
PASS	structs/empty-struct-literal-left-operand/switch	-
PASS	structs/empty-struct-observation/array	-
PASS	structs/empty-struct-observation/ctl-named	-
PASS	structs/empty-struct-observation/direct	-
PASS	structs/empty-struct-observation/field	-
PASS	structs/field-incdec	-
PASS	structs/field-write-aliased-pointer	-
PASS	structs/interface-field-compare-panic	-
PASS	structs/keyed-literal	-
PASS	structs/keyed-literal-eval-order	-
PASS	structs/nested-field-write	-
PASS	structs/pointer-field	-
PASS	structs/pointer-hop-field-write	-
PASS	structs/pointer-literal-elision/ctl-explicit	-
PASS	structs/pointer-literal-elision/map-key	-
PASS	structs/pointer-literal-elision/map-value	-
PASS	structs/pointer-literal-elision/ptr-key	-
PASS	structs/pointer-literal-elision/slice-elem	-
PASS	structs/pointer-literal-elision/spec-example	-
PASS	structs/positional-literal	-
PASS	structs/positional-literal-eval-order	-
PASS	structs/recursive-pointer	-
PASS	structs/selector-address-pointer	-
PASS	structs/selector-addressability-edge/map-value-copy-then-assign	-
PASS	structs/selector-addressability-edge/map-value-pointer-field-write	-
PASS	structs/selector-addressability-edge/map-value-slice-field-write	-
PASS	structs/selector-addressability-edge/pointer-field-from-call-result	-
PASS	structs/selector-addressability-edge/pointer-result-assign	-
PASS	structs/selector-addressability-edge/read-call-result	-
PASS	structs/selector-addressability-edge/read-conversion-result	-
PASS	structs/selector-eval-once	-
PASS	structs/struct-array-element-write	-
PASS	structs/swap	-
PASS	structs/tag-basic	-
PASS	structs/tag-comparable	-
PASS	structs/tag-defined-conversion	-
PASS	structs/tag-embedded-field	-
FAIL	structs/tag-nested-conversion	frontend-export
FAIL	structs/tag-pointer-conversion	lean-observation
FAIL	structs/tag-unnamed-conversion	frontend-export
PASS	structs/tuple-field-swap	-
PASS	structs/unnamed-conversion-targets/func	-
PASS	structs/unnamed-conversion-targets/func-from-defined	-
PASS	structs/unnamed-conversion-targets/map	-
PASS	structs/unnamed-conversion-targets/map-nil	-
PASS	structs/unnamed-conversion-targets/pointer	-
PASS	structs/unnamed-conversion-targets/pointer-nil	-
PASS	structs/unnamed-conversion-targets/slice	-
PASS	structs/unnamed-conversion-targets/slice-nil	-
PASS	structs/unnamed-conversion-targets/slice-to-defined	-
PASS	structs/zero-value	-
FAIL	sync/composite-literal/mutex-addr-lit	frontend-export
FAIL	sync/composite-literal/waitgroup-value-lit	frontend-export
FAIL	sync/escapes/defer-embedded	frontend-export
FAIL	sync/escapes/go-stmt	frontend-export
FAIL	sync/escapes/method-value	frontend-export
FAIL	sync/escapes/promoted	frontend-export
FAIL	sync/iface-dispatch/locker-box-dispatch	frontend-export
FAIL	sync/iface-dispatch/mutex-user-iface	frontend-export
FAIL	sync/iface-dispatch/wg-user-iface	frontend-export
PASS	sync/mutex-basic/copy-carries-state	-
PASS	sync/mutex-basic/cross-goroutine-unlock	confluent
PASS	sync/mutex-basic/defer-unlock	-
PASS	sync/mutex-basic/lock-unlock	-
PASS	sync/mutex-double-lock/double-lock	-
PASS	sync/mutex-order/acquisition-order	membership
PASS	sync/mutex-protected/counter	confluent
PASS	sync/mutex-protected/visible	confluent
PASS	sync/mutex-unlock-fatal/during-panic-unwind	-
PASS	sync/mutex-unlock-fatal/unlock-of-unlocked	-
PASS	sync/mutex-unlock-fatal/unlock-recover-attempt	-
PASS	sync/once-basic/across-goroutines	confluent
PASS	sync/once-basic/panicking-f	-
PASS	sync/once-basic/runs-once	-
PASS	sync/once-nested-do/nested-do	-
FAIL	sync/out-of-scope-cond/cond-signal-no-waiter	frontend-export
FAIL	sync/out-of-scope-trylock/trylock-uncontended	frontend-export
PASS	sync/rwmutex-basic/rlock-twice	-
PASS	sync/rwmutex-basic/write-then-read-ordered	confluent
PASS	sync/rwmutex-misuse-fatal/runlock-of-unlocked	-
PASS	sync/rwmutex-misuse-fatal/runlock-while-write-locked	-
PASS	sync/rwmutex-misuse-fatal/wunlock-of-unlocked	-
PASS	sync/rwmutex-order/acquisition	membership
PASS	sync/rwmutex-rlock-then-lock/rlock-then-lock	-
PASS	sync/satisfaction-locker-sig/assert-ok-rwmutex	-
PASS	sync/satisfaction/assert-negative-missing	-
PASS	sync/satisfaction/assert-ok-mutex	-
PASS	sync/satisfaction/assert-ok-once	-
PASS	sync/satisfaction/assert-ok-waitgroup	-
PASS	sync/satisfaction/bare-assert-missing-panics	-
PASS	sync/satisfaction/bare-assert-mutex	-
PASS	sync/satisfaction/trylock-sig-satisfies	-
PASS	sync/satisfaction/type-switch-mutex	-
PASS	sync/stub-satisfaction/satisfies	-
PASS	sync/waitgroup-basic/add-done-wait	confluent
PASS	sync/waitgroup-basic/batch-done	-
PASS	sync/waitgroup-basic/recovered-negative-continue	-
PASS	sync/waitgroup-int32/add-overflow-panics	-
PASS	sync/waitgroup-int32/add-wrap-noop	-
PASS	sync/waitgroup-negative-after-recover/negative-after-recover	-
PASS	sync/waitgroup-negative-panic/negative-counter	-
PASS	sync/waitgroup-panic-payload/payload-is-string	-
PASS	sync/waitgroup-wait-deadlock/wait-deadlock	-
PASS	sync/waitgroup-workers-join/workers-join	-
PASS	variadic/defined-slice-spread	-
PASS	variadic/forwarding	-
PASS	variadic/literal-args-local-slice	-
PASS	variadic/method-variadic	-
PASS	variadic/multi-result-call	-
PASS	variadic/multi-result-into-fixed-variadic	-
PASS	variadic/no-args-vs-empty-spread	-
PASS	variadic/spread-aliasing	-
PASS	variadic/variadic	-
PASS	variadic/variadic-function-value	-
PASS	variadic/variadic-generic	-
PASS	variadic/variadic-interface-dispatch	-
PASS	variadic/variadic-method	-
PASS	variadic/variadic-method-expression	-
PASS	variadic/variadic-method-value-copy	-
